"Código";"Descripción";"Proveedor";"Familia";"Curva de talles";"Categoría";"Clasificación";"Tipo"
"TDJ11823524";"JEAN STONY T-ALTO LOOSE BOT WIDE";"01";"02";"02";"01";"10";"10"
"TDJ11869724";"JEAN TANDIS T-ALTO LOOSE BOTA BARREL RIGIDO";"01";"02";"02";"01";"10";"10"
"TDJG06087892";"JOGGING VEGA CARAMELO RECTO Y ANCHO ELAST";"01";"02";"00";"03";"10";"08"
"TDJG06087975";"JOGGING VEGA VDE PINO RECTO Y ANCHO ELAST";"01";"02";"00";"03";"10";"08"
"TDJG06257603";"JOGGING NANCY AZ MARINO  FULLPRINT ELAST";"01";"02";"00";"03";"11";"02"
"TDP03653602";"PANT FLEUR DEP NGO SASTRERO SLIM";"01";"02";"00";"02";"11";"17"
"TDP04593602";"PANT.NGO ESTILO PALAZO KEISHA";"01";"02";"00";"02";"99";"99"
"TDP04595677";"JOGGING AVELLANA FRISA LIV.FRIZADA SONJA";"01";"02";"00";"03";"99";"12"
"TDP04719633";"PANT.JOGGER AZUL N.FRISA ALG.ELAST.PAG";"01";"02";"00";"08";"99";"99"
"TDP04719998";"PANT.JOGGER GUINDA FRISA ALG.ELAST.PAG";"01";"02";"00";"08";"99";"99"
"TDP04725633";"PANT.JOGGER AZUL N.FRISA BANGOR";"01";"02";"00";"08";"99";"99"
"TDP04729996";"PANT.JOGGER LAV.O.FRISA ALG.ELAST.GAWAY";"01";"02";"00";"08";"99";"99"
"TDP04769888";"PANT.JOGGER ORQUIDES FRISA LIV.ODESAN";"01";"02";"00";"08";"99";"99"
"TDP04951602";"PANT.NGO ANCHO,RECTO.VISCOSA CARONTE";"01";"02";"00";"02";"99";"99"
"TDP04953602";"PANT.NGO RUSTICO SEMI HOLGADO NIX";"01";"02";"00";"03";"99";"99"
"TDP04953677";"PANT.AVELLANA RUSTICO SEMI HOLGADO NIX";"01";"02";"00";"03";"99";"99"
"TDP05249602";"JOGGING JOGGER RAFA NGO ALG RUSTICO REG";"01";"02";"00";"03";"10";"08"
"TDP05251602";"JOGGING MARY NEGRO";"01";"02";"00";"03";"99";"99"
"TDP05251602OFF";"FALLA JOGGING MARY NEGRO";"01";"02";"00";"03";"99";"99"
"TDP05251690";"JOGGING MARY DURAZNO";"01";"02";"00";"03";"99";"99"
"TDP05269602";"JOGGING NGO CINTURA ALTA JUNE";"01";"02";"00";"03";"99";"99"
"TDP05269665";"JOGGING VIOLETA CINTURA ALTA JUNE";"01";"02";"00";"03";"99";"99"
"TDP06035603";"JOGG CHAMBERY AZ MARINO  ENERGY HOLGADO ELAST";"01";"02";"00";"03";"10";"99"
"TDP06041675";"JOGGING RENNES AZ ULTRAMAR ELAST";"01";"02";"00";"03";"99";"99"
"TDP06045621";"JOGGING ALBI VDE SAFARI";"01";"02";"00";"03";"99";"99"
"TDP06149602";"PANTALON CARGO NEGRO KABIL ELAST REG";"01";"02";"00";"02";"10";"12"
"TDP06151602";"PANT AMAITE NGO FRISA ALG ELAST REG";"01";"02";"00";"02";"10";"99"
"TDP06153954";"PANT NIMA VDE TIRRENO FRISA ALG HOLGADO ELAST";"01";"02";"00";"02";"10";"99"
"TDP06155602";"PANT IRIA NGO PTO ROMA REG ELAST";"01";"02";"00";"02";"10";"99"
"TDP06255602";"JOGG GAIA NGO ALG ELST MICROF";"01";"02";"00";"03";"99";"99"
"TDP06255640";"JOGG GAIA AERO ALG ELST MICROF";"01";"02";"00";"03";"99";"99"
"TDP08485602";"PANT.FARA SASTRERIA ELASTIZADO";"01";"02";"00";"02";"99";"99"
"TDP08977579";"PANT FORLI ARENA RECTO HOLGADO FLAME";"01";"02";"00";"02";"99";"99"
"TDP08977602";"PANT FORLI NEGRO RECTO HOLGADO FLAME";"01";"02";"00";"02";"99";"99"
"TDP10447641";"PANT.GAB.TOST.GLOBAL CHINO T-INTER SKINN";"01";"02";"02";"02";"12";"09"
"TDP10447641OFF";"FALLA PANT.GAB.TOST.GLOBAL CHINO T-INTER SKINN";"01";"02";"02";"02";"12";"09"
"TDP10487602";"PANT.GAB. NGO ROUX CARGO T-MEDIO C/PUÑOS";"01";"02";"00";"02";"10";"08"
"TDP10487604";"PANT VDE ROUX GAB SLIM CARGO T-MEDIO C/PUÑOS";"01";"02";"00";"02";"10";"08"
"TDP10487677";"PANT VDE ROUX GAB SLIM CARGO T-MEDIO C/PUÑOS";"01";"02";"00";"02";"10";"08"
"TDP11343602";"PANT NGO KENIA T-ALTO SLIM CHINO ELAST";"01";"02";"02";"02";"11";"10"
"TDP11343625";"PANT GRIS KENIA T-ALTO SLIM CHINO ELAST";"01";"02";"02";"02";"11";"10"
"TDP11541602";"PANT MEL NGO ENGOMADO T MEDIO SKINNY";"01";"02";"02";"99";"12";"08"
"TDP11541668";"PANT MEL HABANO ENGOMADO T MEDIO SKINNY";"01";"02";"02";"99";"12";"08"
"TDP11547601";"PANT PEONY BCO GAB CARGO T-MEDIO LOOSE WIDE  ELAST";"01";"02";"02";"02";"13";"12"
"TDP11547631";"PANT PEONY FUCSIA GAB CARGO T-MEDIO WIDE  ELAST";"01";"02";"02";"02";"13";"12"
"TDP11547641";"PANT PEONY TOSTADO GAB CARGO T-MEDIO WIDE  ELAST";"01";"02";"02";"02";"13";"12"
"TDP11591602";"PANTALON LUI PALAZZO T-ALTO NEGRO LINO ELAST";"01";"02";"00";"02";"99";"10"
"TDP11605604";"PANT SPLENDIDA T-ALTO LOOSE NYLON ESTILO PARACHUTE";"01";"02";"00";"02";"13";"99"
"TDP11639602";"PANT NGO VIVA T-ALTO LOOSE BOTA WIDE ELAST";"01";"02";"00";"02";"13";"10"
"TDP11639650";"PANT LACRE VIVA T-ALTO LOOSE BOTA WIDE ELAST";"01";"02";"00";"02";"13";"10"
"TDP11661602";"PANT BYTES NGO GAB T-MEDIO LOOSE ELAST";"01";"02";"00";"02";"13";"08"
"TDP11661677";"PANT BYTES AVELLANA GAB T-MEDIO LOOSE ELAST";"01";"02";"00";"02";"13";"08"
"TDP20115932";"PANT.JOGGING GRIS GZ.RUSTICO ALDA";"01";"02";"00";"03";"99";"99"
"THA08100323";"BOXER ROJO CLASICO C/BOTON";"01";"05";"00";"32";"99";"99"
"THA08100601";"BOXER BCO CLASICO C/BOTON";"01";"05";"00";"32";"99";"99"
"THA08100602";"BOXER NGO CLASICO C/BOTON";"01";"05";"00";"32";"99";"99"
"THA08100603";"BOXER AZ MARINO CLASICO C/BOTON";"01";"05";"00";"32";"99";"99"
"THA08100607";"BOXER CARBON CLASICO C/BOTON";"01";"05";"00";"32";"99";"99"
"THA08100640";"BOXER AERO CLASICO C/BOTON";"01";"05";"00";"32";"99";"99"
"THA08352335";"BOXER ALG.TURNE";"01";"05";"00";"32";"99";"99"
"THA10060335";"SOQUETE CALVIN RAYADO";"01";"05";"06";"33";"99";"14"
"THABB00078603";"BARBIJO AZUL REUTILIZABLE/LAVABLE";"01";"05";"06";"99";"99";"99"
"THABT00066602";"BILLETERA NGA NAIN CLASICA CON BANDA CONTRATONO";"01";"05";"06";"41";"99";"99"
"THABT00066620";"BILLETERA MARRON NAIN CLASICA CON BANDA CONTRATONO";"01";"05";"06";"41";"99";"99"
"THABT00066640";"BILLETERA AERO NAIN CLASICA CON BANDA CONTRATONO";"01";"05";"06";"41";"99";"99"
"THABT05278602";"BILLETERA NGO VALENTINO C/CIERRE";"01";"05";"06";"41";"99";"99"
"THABT07358602";"BILLETERA OSIAN VINTAGE NEGRO";"01";"05";"06";"41";"99";"99"
"THABT07358640";"BILLETERA OSIAN VINTAGE AERO";"01";"05";"06";"41";"99";"99"
"THABT07358645";"BILLETERA OSIAN VINTAGE SUELA";"01";"05";"06";"41";"99";"99"
"THABT07360602";"BILLETERA NEGRO CON DIVISOR";"01";"05";"06";"41";"99";"99"
"THABT07364323";"BILLETERA MILTON ROJO LEGEND";"01";"05";"06";"41";"99";"99"
"THABT07364640";"BILLETERA MILTON AERO LEGEND";"01";"05";"06";"41";"99";"99"
"THABT07364870";"BILLETERA MILTON VERDE LEGEND";"01";"05";"06";"41";"99";"99"
"THABT07396323";"BILLETERA ROJA MAESTRO CON ELASTICO MAESTRO";"01";"05";"06";"41";"99";"99"
"THABT07396416";"BILLETERA AZUL FRANCIA CON ELASTICO MAESTRO";"01";"05";"06";"41";"99";"99"
"THABT07396870";"BILLETERA VDE CON ELASTICO MAESTRO";"01";"05";"06";"41";"99";"99"
"THABT29660602";"BILLETERA ABBEY NGO PU TEXURADA";"01";"05";"06";"41";"99";"99"
"THABT29666602";"BILLETERA PRODUNCE NGO CON PORTA TARJETA EXT";"01";"05";"06";"41";"99";"99"
"THABT29666603";"BILLETERA PRODUNCE AZ MARINO CON PORTA TARJETA EXT";"01";"05";"06";"41";"99";"99"
"THABT29666645";"BILLETERA PRODUNCE SUELA CON PORTA TARJETA EXT";"01";"05";"06";"41";"99";"99"
"THABT29668602";"BILLETERA DEAR NGO CONTRATONO INT";"01";"05";"06";"41";"99";"99"
"THABT29668870";"BILLETERA DEAR VDE CONTRATONO INT";"01";"05";"06";"41";"99";"99"
"THABT29690602";"BILLETERA ALAMO NGA BICOLOR";"01";"05";"06";"41";"99";"99"
"THABT29690603";"BILLETERA ALAMO AZ MARINO BICOLOR";"01";"05";"06";"41";"99";"99"
"THABT29690621";"BILLETERA ALAMO VDE SAFARI BICOLOR";"01";"05";"06";"41";"99";"99"
"THABT29692602";"BILLETERA SAUCO NGO BICOLOR TRIANG";"01";"05";"06";"41";"99";"99"
"THABT29692603";"BILLETERA SAUCO AZ MARINO BICOLOR TRIANG";"01";"05";"06";"41";"99";"99"
"THABT29692620";"BILLETERA SAUCO MARRON BICOLOR TRIANG";"01";"05";"06";"41";"99";"99"
"THABT29694602";"BILLETERA ARCE NGO TEXTURADO";"01";"05";"06";"41";"99";"99"
"THABT29694603";"BILLETERA ARCE AZ MARINO TEXTURADO";"01";"05";"06";"41";"99";"99"
"THABT29694645";"BILLETERA ARCE SUELA TEXTURADO";"01";"05";"06";"41";"99";"99"
"THABT29960602";"BILLETERA IZAN NGO CON BROCHE CON BANDA";"01";"05";"06";"41";"99";"99"
"THABX00058602";"BOXER COSME RAYADO NGO ELAST";"01";"05";"00";"32";"99";"03"
"THABX00058603";"BOXER COSME RAYADO AZ MARINO ELAST";"01";"05";"00";"32";"99";"03"
"THABX00060602";"BOXER UBAY NGO NAR RAY ELAST";"01";"01";"00";"32";"99";"03"
"THABX00060603";"BOXER UBAY AZ MARINO  RAY ELAST";"01";"01";"00";"32";"99";"03"
"THABX08100323";"BOXER ROJO CLASICO C/BOTON";"01";"05";"00";"32";"99";"01"
"THABX08100601";"BOXER BCO CLASICO C/BOTON";"01";"05";"00";"32";"99";"01"
"THABX08100602";"BOXER NGO CLASICO C/BOTON";"01";"05";"00";"32";"99";"99"
"THABX08100603";"BOXER AZ MARINO CLASICO C/BOTON";"01";"05";"00";"32";"99";"01"
"THABX08100607";"BOXER CARBON CLASICO C/BOTON";"01";"05";"00";"32";"99";"01"
"THABX08100640";"BOXER AERO CLASICO C/BOTON";"01";"05";"00";"32";"99";"01"
"THABX08238323";"BOXER ROJO LISO ALG/LYCRA CHERI";"01";"05";"00";"32";"99";"01"
"THABX08238416";"BOXER AZUL F.LISO ALG/LYCRA CHERI";"01";"05";"00";"32";"99";"01"
"THABX08238600";"BOXER MELANGE LISO ALG/LYCRA CHERI";"01";"05";"00";"32";"99";"01"
"THABX08238602";"BOXER NGO LISO ALG/LYCRA CHERI";"01";"05";"00";"32";"99";"01"
"THABX08238603";"BOXER AZUL M.LISO ALG/LYCRA CHERI";"01";"05";"00";"32";"99";"01"
"THABX10092602";"BOXER RALPH RAYADO NGO  ELAST";"01";"05";"00";"32";"99";"03"
"THABX10092683";"BOXER RALPH RAYADO GRIS GRAFITO  ELAST";"01";"05";"00";"32";"99";"03"
"THABX10092833";"BOXER RALPH RAYADO TERRACOTA  ELAST";"01";"05";"00";"32";"99";"03"
"THABX10094602";"BOXER LAURENT RAYADO NGO  ELAST";"01";"05";"00";"32";"99";"03"
"THABX10094603";"BOXER LAURENT RAYADO AZ MARINO ELAST";"01";"05";"00";"32";"99";"03"
"THABX10962602";"BOXER ALDO RAYADO NEGRO ALG";"01";"05";"00";"32";"99";"03"
"THABX10962602OF";"FALLA BOXER ALDO RAYADO NEGRO ALG";"01";"05";"00";"32";"99";"03"
"THABX10962603";"BOXER ALDO RAYADO AZ MARINO ALG";"01";"05";"00";"32";"99";"03"
"THABX18124323";"BOXER DONATTO ESTAMPADO ROJO";"01";"05";"00";"32";"99";"02"
"THABX18124416";"BOXER DONATTO AZUL FRANCIA ESTAMPA";"01";"05";"00";"32";"99";"02"
"THABX18124600";"BOXER DONATTO MELANGE ESTAMPA";"01";"05";"00";"32";"99";"02"
"THABX18124602";"BOXER NGO ALG.ESTAMPADO DONATTO";"01";"05";"00";"32";"99";"02"
"THABX18124603";"BOXER AZUL ALG.ESTAMPADO DONATTO";"01";"05";"00";"32";"99";"02"
"THABX18124633";"BOXER ALGODON ESTAMPADO DONATTO";"01";"05";"00";"32";"99";"02"
"THABX18124708";"BOXER AZUL C.ALG/LYCRA ESTAMPADO DONATTO";"01";"05";"00";"32";"99";"02"
"THABX18124805";"BOXER ALGODON ESTAMPADO DONATTO";"01";"05";"00";"32";"99";"02"
"THABX18124884";"BOXER AZUL.G.ALG/LYCRA ESTAMPA DONATTO";"01";"05";"00";"32";"99";"02"
"THABX18186323";"BOXER ROJO ALG/LYCRA AJUSTADO NUK";"01";"05";"00";"32";"99";"01"
"THABX18186416";"BOXER AZUL F.ALG/LYCRA AJUSTADO NUK";"01";"05";"00";"32";"99";"02"
"THABX18186602";"BOXER NGO ALG/LYCRA AJUSTADO NUK";"01";"05";"00";"32";"99";"02"
"THABX18190898";"BOXER CEL.O.ALG.RAY.AJUSTADO BASTIAN";"01";"05";"00";"32";"99";"03"
"THABX18194606";"BOXER BORDO ALG/LYCRA RAYADO IZAN";"01";"05";"00";"32";"99";"03"
"THABX18194676";"BOXER AZUL/CEL ALG/LYCRA RAYADO IZAN";"01";"05";"00";"32";"99";"03"
"THABX18196602";"BOXER MOAD RAYADO";"01";"05";"00";"32";"99";"03"
"THABX18196630";"BOXER AZUL C.ALG/LYCRA RAYADO MOAD";"01";"05";"00";"32";"99";"03"
"THABX18198603";"BOXER MILO RAYADO AZUL MARINO";"01";"05";"00";"32";"99";"03"
"THABX18198680";"BOXER MILO GRIS TOPO";"01";"05";"00";"32";"99";"02"
"THABX18902109";"BOXER JAEN NGO MELANGE";"01";"05";"00";"32";"99";"02"
"THABX18902630";"BOXER JAEN RAYADO AZUL COBALTO ELASTANO";"01";"05";"00";"32";"99";"03"
"THABX18904416";"BOXER LUCA RAYADO AZUL FRANCIA ELASTANO";"01";"05";"00";"32";"99";"03"
"THABX18904602";"BOXER LUCA RAYADO NGO";"01";"05";"00";"32";"99";"03"
"THABX18906602";"BOXER ROY RAYADO NEGRO";"01";"05";"00";"32";"99";"03"
"THABX18906603";"BOXER ROY RAYADO AZUL MARINO";"01";"05";"00";"32";"99";"03"
"THABX18908416";"BOXER TESEO RAYADO AZUL FRANCIA";"01";"05";"00";"32";"99";"03"
"THABX18908602";"BOXER TESEO RAYADO NGO";"01";"01";"00";"32";"99";"03"
"THABX1999";"BOXER FANTASIA MOD.VARIOS";"01";"05";"00";"32";"99";"02"
"THACT05268602";"CINTURON NGO GRABADO NATE";"01";"05";"07";"34";"99";"99"
"THACT05268620";"CINTURON MARRON GRABADO NATE";"01";"05";"07";"34";"99";"99"
"THACT05270602";"CINTO ASHTON NGO TACHAS";"01";"05";"07";"34";"99";"99"
"THACT07015602";"CINTO NGO CUERO BAS.C/PASADOR TAVER I";"01";"05";"07";"34";"99";"99"
"THACT07020601";"CINTO BCO CUERO BASICO TAVER III";"01";"05";"07";"34";"99";"99"
"THACT07020602";"CINTO NGO CUERO BASICO TAVER III";"01";"05";"07";"34";"99";"99"
"THACT07020620";"CINTO TAVER 3 MARRON";"01";"05";"07";"34";"99";"99"
"THACT07362602";"CINTO GAEL NGO ECO CUERO C/PASADOR";"01";"05";"07";"34";"99";"99"
"THACT07362620";"CINTO GAEL MARRON ECO CUERO C/PASADOR";"01";"05";"07";"34";"99";"99"
"THACT1000";"CINTO TEJIDO";"01";"05";"06";"34";"99";"99"
"THACT29680602";"CINTO PAUL NGO CUERO C/ HEBILLA PLATA";"01";"05";"07";"34";"99";"99"
"THACT29680620";"CINTO PAUL MARRON CUERO C/ HEBILLA PLATA";"01";"05";"07";"34";"99";"99"
"THACT29682602";"CINTO HARRISON NGO CUERO";"01";"05";"07";"34";"99";"99"
"THACT29682645";"CINTO HARRISON SUELA CUERO";"01";"05";"07";"34";"99";"99"
"THACT29683602";"CINTO STARS NEGRO CUERO APLIQUES DE ESTRELLAS";"01";"05";"07";"34";"99";"99"
"THACT29684602";"CINTO RINGO NEGRO CUERO PUNTILLISMO";"01";"05";"07";"34";"99";"99"
"THACT29684614";"CINTO RINGO BORRAVINO CUERO PUNTILLISMO";"01";"05";"07";"34";"99";"99"
"THAMD00064600";"MEDIA ROGER MELANGE LISA ALGODON LOGO";"01";"05";"06";"33";"99";"14"
"THAMD00064601";"MEDIA ROGER BLANCO LISA ALGODON LOGO";"01";"05";"06";"33";"99";"14"
"THAMD00064602";"MEDIA ROGER NEGRO LISA ALGODON LOGO";"01";"05";"06";"33";"99";"14"
"THAMD00072600";"SOQUETE IZAN MELANGE LISO SPANDEX INVISIBLE";"01";"05";"06";"33";"99";"14"
"THAMD00072601";"SOQUETE IZAN BLANCO LISO SPANDEX INVISIBLE";"01";"05";"06";"33";"99";"14"
"THAMD00072602";"SOQUETE IZAN NEGRO LISO SPANDEX INVISIBLE";"01";"05";"06";"33";"99";"14"
"THAMD03682335";"SOQUETE BIEL FANTASIA COLORES VARIOS ESTAMPA";"01";"05";"06";"33";"99";"14"
"THAMD03682335OF";"FALLA SOQUETE BIEL FANTASIA COLORES VARIOS ESTAMPA";"01";"05";"06";"33";"99";"14"
"THAMD10000600";"MEDIA BARNS MELANGE LISA ALGODON MEDIA CAÑA";"01";"05";"06";"33";"99";"14"
"THAMD10000601";"MEDIA BAS.BCO LISA ALGODON BARNS";"01";"05";"06";"33";"99";"14"
"THAMD10000601OF";"FALLA MEDIA BAS.BCO LISA ALGODON BARNS";"01";"05";"06";"33";"99";"14"
"THAMD10000602";"MEDIA BAS. NGO LISA ALGODON BARNS";"01";"05";"06";"33";"99";"14"
"THAMD10000602OF";"FALLA MEDIA BAS. NGO LISA ALGODON BARNS";"01";"05";"06";"33";"99";"14"
"THAMD10000603";"MEDIA BAS. AZ MARINO LISA ALGODON BARNS";"01";"05";"06";"33";"99";"14"
"THAMD10000640";"MEDIA BAS. AERO LISA ALGODON BARNS";"01";"05";"06";"33";"99";"14"
"THAMD10000640OF";"FALLA MEDIA BAS. AERO LISA ALGODON BARNS";"01";"05";"06";"33";"99";"14"
"THAMD10028600";"SOQUETE MELANGE LISO AVERY H";"01";"05";"06";"33";"99";"14"
"THAMD10028601";"SOQUETE BCO LISO AVERY H";"01";"05";"06";"33";"99";"14"
"THAMD10028602";"SOQUETE NGO LISO AVERY H";"01";"05";"06";"33";"99";"14"
"THAMD10060335";"SOQUETE COLORES VARIOS RAYADO CALVIN";"01";"05";"06";"33";"99";"14"
"THAMD10066335";"MEDIA MARRIOT FANTASIA VARIOS COLORES MEDIA CAÑA";"01";"05";"06";"33";"99";"14"
"THAPF15000000";"PERFUME HOMBRE ORIGINAL X 50 ML";"01";"05";"06";"44";"99";"26"
"THAPF17006000";"PERFUME HOMBRE BLACK X 100 ML";"01";"05";"06";"44";"99";"26"
"THAPF17006000OF";"FALLA PERFUME HOMBRE BLACK X 100 ML";"01";"05";"06";"44";"99";"26"
"THARJ18126000";"RELOJ MODA PACK";"01";"05";"06";"35";"99";"99"
"THASP08200323";"SLIP BAS ROJO ALG GASTON";"01";"05";"00";"31";"99";"01"
"THASP08200323OF";"FALLA SLIP BAS ROJO ALG GASTON";"01";"05";"00";"31";"99";"01"
"THASP08200416";"SLIP BAS.AZUL F.ALG.GASTON";"01";"05";"00";"31";"99";"01"
"THASP08200601";"SLIP BAS.BCO ALG.GASTON";"01";"05";"00";"31";"99";"01"
"THASP08200602";"SLIP NGO BAS.ALG.ROSARIO";"01";"05";"00";"31";"99";"01"
"THASP08200603";"SLIP BAS.AZUL ALG.GASTON";"01";"05";"00";"31";"99";"01"
"THASP08200607";"SLIP BAS.CARBON ALG.GASTON";"01";"05";"00";"31";"99";"01"
"THASP08200640";"SLIP BAS.AERO ALG.GASTON";"01";"05";"00";"31";"99";"01"
"THJ000";"JEAN MOD.VARIOS";"01";"01";"01";"01";"99";"99"
"THJ00406207";"JEAN RUNDEN T-BAJO SKINNY";"01";"01";"01";"01";"12";"07"
"THJ00406237";"JEAN RUNDEN T-BAJO CALCE SLIM";"01";"01";"01";"01";"11";"07"
"THJ00406239";"JEAN RUNDEN T-BAJO CALCE SLIM";"01";"01";"01";"01";"11";"07"
"THJ00406526";"JEAN RUNDEN T-BAJO SKINNY";"01";"01";"01";"01";"12";"07"
"THJ00406570";"JEAN RUNDEN T-BAJO SKINNY";"01";"01";"01";"01";"12";"07"
"THJ00406570OFF";"FALLA JEAN RUNDEN T-BAJO SKINNY";"01";"01";"01";"01";"12";"07"
"THJ00406602";"JEAN RUNDEN T-BAJO SKINNY SERIE 406";"01";"01";"01";"01";"12";"07"
"THJ00406602OFF";"FALLA UNDEN T-BAJO SKINNY SERIE 406";"01";"01";"01";"01";"12";"07"
"THJ00406709";"JEAN RUNDEN T-BAJO SKINNY";"01";"01";"01";"01";"12";"07"
"THJ00406715";"JEAN SERIE 406 TIRO BAJO-CALCE SLIM";"01";"01";"01";"01";"11";"07"
"THJ00406716";"JEAN RUNDEN T-BAJO CALCE SLIM";"01";"01";"01";"01";"11";"07"
"THJ00406929";"JEAN RUNDEN T-BAJO SKINNY SERIE 406";"01";"01";"01";"01";"12";"07"
"THJ00466926";"JEAN DRUVO T-MEDIO REG.";"01";"01";"01";"01";"10";"08"
"THJ00476239";"JEAN KRUG T-INTER CALCE REG.";"01";"01";"01";"01";"10";"09"
"THJ00476535";"JEAN KRUG T-INTER REGULAR LINEA MAESTRO";"01";"01";"01";"01";"10";"09"
"THJ00476603";"JEAN KRUG T-INTER REGULAR LINEA MAESTRO";"01";"01";"01";"01";"10";"09"
"THJ00476603OFF";"JEAN KRUG T-INTER REGULAR LINEA MAESTRO";"01";"01";"01";"01";"10";"09"
"THJ00476708";"JEAN KRUG T-INTER REGULAR LINEA MAESTRO";"01";"01";"01";"01";"10";"09"
"THJ00476715";"JEAN KRUG T-INTER REG LINEA MAESTRO";"01";"01";"01";"01";"10";"09"
"THJ00476715OFF";"FALLA JEAN KRUG T-INTER REG LINEA MAESTRO";"01";"01";"01";"01";"10";"09"
"THJ00476720";"JEAN KRUG T-INTER REGULAR LINEA MAESTRO";"01";"01";"01";"01";"10";"09"
"THJ01210205";"JEAN BLUR T-BAJO SLIM";"01";"01";"01";"01";"11";"07"
"THJ01210206";"JEAN BLUR T-BAJO SLIM";"01";"01";"01";"01";"11";"07"
"THJ01210234";"JEAN BLUR T-BAJO SLIM";"01";"01";"01";"01";"11";"07"
"THJ01210520";"JEAN BLUR T-BAJO SLIM";"01";"01";"01";"01";"99";"07"
"THJ01210523";"JEAN BLUR T-BAJO SLIM";"01";"01";"01";"01";"11";"07"
"THJ01210710";"JEAN BLUR T-BAJO SLIM";"01";"01";"01";"01";"11";"07"
"THJ01210714";"JEAN BLUR T-BAJO SLIM";"01";"01";"01";"01";"11";"07"
"THJ01210930";"JEAN BLUR T-BAJO SLIM";"01";"01";"01";"01";"99";"07"
"THJ01428206";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428206E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428206EOFF";"FALLA JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428206OFF";"FALLA JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428207";"JEAN DUBAI T-MEDIO CALCE REG.";"01";"01";"01";"01";"10";"08"
"THJ01428207E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428208";"JEAN DUBAI T-MEDIO REG.ELASTIZADO";"01";"01";"01";"01";"10";"08"
"THJ01428208E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428230";"JEAN DUBAI T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01428232";"JEAN DUBAI T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01428232E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428523";"JEAN 1428 T-MEDIO CALCE REG.ELASTIZADO";"01";"01";"01";"01";"10";"08"
"THJ01428523E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428602";"JEAN DUBAI T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01428602E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428603";"JEAN DUBAI T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01428603E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428603OFF";"JEAN DUBAI T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01428668";"JEAN DUBAI T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01428668E";"JEAN DUBAI T-MEDIO REG ESPECIAL";"01";"01";"01";"01";"10";"08"
"THJ01428670";"JEAN DUBAI T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01428670E";"JEAN DUBAI T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01428683E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428705";"JEAN PACK DUBAI T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01428707";"JEAN DUBAI T-MEDIO CALCE REG.";"01";"01";"01";"01";"10";"08"
"THJ01428707E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428707OFF";"FALLA JEAN DUBAI T-MEDIO CALCE REG.";"01";"01";"01";"01";"10";"08"
"THJ01428712";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428712E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428852";"JEAN DUBAI T-MEDIO CALCE REG ELAST";"01";"01";"01";"01";"10";"08"
"THJ01428852E";"JEAN DUBAI T-MEDIO CALCE REG ELAST ESPECIAL";"01";"01";"01";"01";"10";"08"
"THJ01428860";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428860E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428863";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"01";"01";"01";"10";"08"
"THJ01428863E";"JEAN DUBAI T-MEDIO REG.CONFORT ESPECIAL";"01";"01";"01";"01";"10";"08"
"THJ01634505";"JEAN CLASIC T-MEDIO REG";"01";"01";"01";"01";"10";"08"
"THJ01634505OFF";"FALLA JEAN CLASIC T-MEDIO REG";"01";"01";"01";"01";"10";"08"
